"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"Norway",1965,NA,5.31050493325596,20.5058393637601,22.0751380776414,4.97765125452359,22.9756247125556,3.82434097874336,24.2761555739449,2.81600511338311
"Norway",1966,NA,3.78203361807661,22.2525609778446,20.5058393637601,5.31050493325596,22.0751380776414,4.97765125452359,22.9756247125556,3.82434097874336
"Norway",1967,NA,6.24741064582213,23.1021775544389,22.2525609778446,3.78203361807661,20.5058393637601,5.31050493325596,22.0751380776414,4.97765125452359
"Norway",1968,NA,2.24568539291954,23.0933333333333,23.1021775544389,6.24741064582213,22.2525609778446,3.78203361807661,20.5058393637601,5.31050493325596
"Norway",1969,NA,4.51282440271132,22.7937998789939,23.0933333333333,2.24568539291954,23.1021775544389,6.24741064582213,22.2525609778446,3.78203361807661
"Norway",1970,NA,1.98701264664198,23.6350889492595,22.7937998789939,4.51282440271132,23.0933333333333,2.24568539291954,23.1021775544389,6.24741064582213
"Norway",1971,NA,5.13049614827319,24.3005443016666,23.6350889492595,1.98701264664198,22.7937998789939,4.51282440271132,23.0933333333333,2.24568539291954
"Norway",1972,NA,5.09315929308372,26.0878401723472,24.3005443016666,5.13049614827319,23.6350889492595,1.98701264664198,22.7937998789939,4.51282440271132
"Norway",1973,NA,4.41316973151697,26.3929120623681,26.0878401723472,5.09315929308372,24.3005443016666,5.13049614827319,23.6350889492595,1.98701264664198
"Norway",1974,NA,4.19219855239348,26.1643413242889,26.3929120623681,4.41316973151697,26.0878401723472,5.09315929308372,24.3005443016666,5.13049614827319
"Norway",1975,NA,5.22786814878407,27.6270662129628,26.1643413242889,4.19219855239348,26.3929120623681,4.41316973151697,26.0878401723472,5.09315929308372
"Norway",1976,NA,5.86305574701056,29.4237562167197,27.6270662129628,5.22786814878407,26.1643413242889,4.19219855239348,26.3929120623681,4.41316973151697
"Norway",1977,NA,4.267506802234,34.8495290604181,29.4237562167197,5.86305574701056,27.6270662129628,5.22786814878407,26.1643413242889,4.19219855239348
"Norway",1978,NA,3.48768224598128,35.6426572701834,34.8495290604181,4.267506802234,29.4237562167197,5.86305574701056,27.6270662129628,5.22786814878407
"Norway",1979,NA,4.48125501957206,38.6085296516063,35.6426572701834,3.48768224598128,34.8495290604181,4.267506802234,29.4237562167197,5.86305574701056
"Norway",1980,NA,4.94943965889776,33.9700284081882,38.6085296516063,4.48125501957206,35.6426572701834,3.48768224598128,34.8495290604181,4.267506802234
"Norway",1981,NA,1.5475053130301,29.8364590232993,33.9700284081882,4.94943965889776,38.6085296516063,4.48125501957206,35.6426572701834,3.48768224598128
"Norway",1982,NA,0.124993519921213,26.0019790322783,29.8364590232993,1.5475053130301,33.9700284081882,4.94943965889776,38.6085296516063,4.48125501957206
"Norway",1983,NA,3.866893713637,20.836349286882,26.0019790322783,0.124993519921213,29.8364590232993,1.5475053130301,33.9700284081882,4.94943965889776
"Norway",1984,NA,5.89410368083774,23.2228229480845,20.836349286882,3.866893713637,26.0019790322783,0.124993519921213,29.8364590232993,1.5475053130301
