"year" "pct" "ser_num" "datestop" "timestop" "city" "sex" "race" "dob" "age"
"457368" 2012 30 5662 12012012 1345 1 1 1 12311900 28
"457381" 2012 30 5675 12022012 2045 1 1 2 12311900 28
"457459" 2012 30 5753 12032012 2335 1 1 1 12311900 18
"457477" 2012 30 5772 12042012 2055 1 1 1 12311900 21
"457486" 2012 30 5781 12052012 940 1 1 2 12311900 28
"457489" 2012 30 5784 12052012 2310 1 1 1 12311900 21
"457500" 2012 30 5795 12052012 215 1 1 3 12311900 17
"457510" 2012 30 5805 12052012 2300 1 1 2 12311900 17
"457516" 2012 30 5811 12062012 2350 1 1 3 12311900 29
"457533" 2012 30 5829 12082012 2115 1 1 3 12061972 40
"457545" 2012 30 5841 12062012 1550 1 1 3 12311900 23
"457562" 2012 30 5858 12072012 130 1 1 2 12311900 29
"457568" 2012 30 5864 12082012 1628 1 1 1 12311900 24
"457587" 2012 30 5883 12092012 2330 1 1 3 12311900 18
"457626" 2012 30 5922 12122012 50 1 1 3 12311900 19
"457638" 2012 30 5934 12072012 2355 1 1 2 1121997 15
"457653" 2012 30 5949 12122012 2110 1 1 1 12311900 24
"457668" 2012 30 5964 12112012 2120 1 1 2 12311900 27
"457709" 2012 30 6005 12142012 5 1 1 3 12311900 33
"457718" 2012 30 6014 12152012 210 1 1 1 2251958 54
"457766" 2012 30 6062 12172012 2030 1 1 1 2291984 28
"457811" 2012 30 6109 12062012 1140 1 1 1 12311900 19
"457827" 2012 30 6126 12102012 2315 1 1 3 9011983 29
"457830" 2012 30 6129 12132012 1730 1 1 1 12311900 15
"457906" 2012 30 6205 12292012 155 1 1 2 12311900 28
"457984" 2012 32 9391 10012012 2150 1 1 1 12311900 20
"457987" 2012 32 9394 10022012 0 1 1 1 12311900 19
"458140" 2012 32 9611 10122012 1405 1 1 1 12311900 27
"458168" 2012 32 9639 10142012 245 1 1 1 12311900 22
"458197" 2012 32 9668 10142012 1735 1 1 3 1241992 20
"458211" 2012 32 9682 10152012 255 1 1 1 12311900 53
"458265" 2012 32 9736 10172012 2128 1 1 1 12311900 25
"458288" 2012 32 9759 10202012 2335 1 1 1 12311900 22
"458314" 2012 32 9785 10202012 2120 1 1 1 12101982 29
"458321" 2012 32 9792 10162012 1105 1 1 1 11011962 49
"458330" 2012 32 9801 10222012 250 1 1 1 12311900 16
"458363" 2012 32 9834 10162012 1520 1 1 3 8021982 30
"458430" 2012 32 9902 10282012 2250 1 1 3 10081960 52
"458434" 2012 32 9906 10272012 2235 1 1 1 3021996 16
"458447" 2012 32 9919 10262012 1325 1 1 1 12311900 16
"458448" 2012 32 9920 10222012 1005 1 1 1 12311900 19
"458471" 2012 32 9943 10272012 237 1 0 1 2211993 19
"458550" 2012 32 10028 11082012 235 1 1 3 12311900 23
"458568" 2012 32 10046 11092012 2351 1 1 3 12311900 32
"458606" 2012 32 10084 11122012 106 1 1 1 7021990 22
"458667" 2012 32 10145 11142012 1520 1 1 1 12311900 28
"458703" 2012 32 10182 11182012 225 1 1 1 12311900 23
"458738" 2012 32 10217 11182012 1435 1 1 1 12311900 56
"458821" 2012 32 10300 11242012 2115 1 1 1 12311900 20
"458837" 2012 32 10317 11212012 30 1 1 1 12311900 24
"458838" 2012 32 10318 11212012 30 1 1 1 12311900 22
"458847" 2012 32 10327 11252012 1815 1 0 3 12121995 17
"458868" 2012 32 10348 11242012 835 1 1 1 12311900 36
"458894" 2012 32 10375 11222012 130 1 1 1 3261965 47
"458908" 2012 32 10389 11302012 2300 1 1 1 12311900 18
"458924" 2012 32 10405 12022012 2118 1 1 1 12311900 34
"458981" 2012 32 10462 12052012 2215 1 1 1 12311900 19
"458989" 2012 32 10471 12052012 5 1 1 1 3291985 26
"459029" 2012 32 10514 12052012 920 1 1 1 12311900 20
"459050" 2012 32 10535 12032012 240 1 1 1 12311900 25
"459086" 2012 32 10571 10302012 2224 1 1 1 12311900 60
"459121" 2012 32 10606 12122012 2320 1 1 3 3061985 27
"459170" 2012 32 10656 12162012 2335 1 1 1 2231986 26
"459199" 2012 32 10685 12182012 1910 1 0 1 12311900 23
"459229" 2012 32 10715 12182012 1641 1 1 1 12311900 18
"459232" 2012 32 10718 11212012 25 1 1 1 12311900 47
"459306" 2012 32 10792 12242012 2130 1 1 1 12311900 39
"459338" 2012 32 10824 12272012 2310 1 1 1 5101990 22
"459358" 2012 32 10844 12272012 2140 1 1 1 10071986 26
"459450" 2012 33 2605 10012012 535 1 1 3 7241987 25
"459478" 2012 33 2641 10092012 1700 1 1 3 4121976 36
"459514" 2012 33 2677 10162012 810 1 1 3 12311900 26
"459561" 2012 33 2724 10222012 1720 1 1 4 12311900 39
"459610" 2012 33 2781 10252012 1740 1 0 3 1011981 31
"459636" 2012 33 2818 10252012 2110 1 1 3 12311900 16
"459692" 2012 33 2875 10312012 650 1 1 1 12311900 50
"459759" 2012 33 2943 11102012 610 1 1 3 12311900 36
"459764" 2012 33 2948 11112012 1619 1 0 2 12311900 34
"459768" 2012 33 2952 11112012 602 1 1 3 12311900 26
"459791" 2012 33 2975 11132012 2120 1 1 3 12311900 20
"459812" 2012 33 2996 11142012 2100 1 1 3 12311900 34
"459813" 2012 33 2997 11142012 2100 1 1 2 12311900 26
"459845" 2012 33 3029 11132012 2352 1 1 3 6061986 26
"459858" 2012 33 3042 11142012 1208 1 1 3 12301978 33
"459874" 2012 33 3058 11152012 2340 1 1 3 12311900 23
"459889" 2012 33 3073 11172012 15 1 1 2 12311900 18
"459924" 2012 33 3108 11162012 342 1 1 2 12311900 30
"459977" 2012 33 3161 11192012 2122 1 1 2 12311900 18
"459987" 2012 33 3171 11192012 2335 1 1 3 12311900 26
"460014" 2012 33 3198 11242012 35 1 1 3 12311900 20
"460018" 2012 33 3202 11242012 240 1 1 2 12311900 32
"460020" 2012 33 3204 11222012 345 1 1 2 12311900 37
"460049" 2012 33 3233 11252012 2140 1 1 1 7061989 23
"460050" 2012 33 3234 11252012 2210 1 1 2 2081960 52
"460052" 2012 33 3236 11252012 2210 1 1 2 10271990 22
"460063" 2012 33 3247 11212012 2030 1 1 1 11281974 37
"460180" 2012 33 3372 12022012 1328 1 1 3 12311900 44
"460212" 2012 33 3404 12052012 610 1 1 2 11171948 64
"460221" 2012 33 3414 10222012 2355 1 1 2 12311900 31
"460234" 2012 33 3427 11012012 2225 1 1 3 12311900 20
"460289" 2012 33 3482 11272012 1955 1 1 2 12311900 27
"460329" 2012 33 3523 12042012 2319 1 1 3 12311900 23
"460331" 2012 33 3525 12052012 1932 1 1 1 12311900 21
"460379" 2012 33 3573 12062012 2320 1 1 4 12311900 21
"460410" 2012 33 3605 12182012 354 1 1 3 9251991 21
"460432" 2012 33 3627 12212012 2130 1 1 1 1301994 18
"460442" 2012 33 3637 12072012 857 1 1 1 12311900 47
"460479" 2012 33 3674 12242012 205 1 1 2 12311900 41
"460485" 2012 33 3680 12292012 1615 1 1 3 12311900 13
"460515" 2012 33 3712 12262012 1503 1 1 3 12311900 19
"460526" 2012 34 8147 10012012 2256 1 1 3 11231990 21
"460561" 2012 34 8220 10042012 2245 1 1 2 4271979 33
"460581" 2012 34 8241 10042012 210 1 1 3 1101984 28
"460587" 2012 34 8247 10062012 1640 1 1 2 11261986 26
"460620" 2012 34 8298 10062012 20 1 1 2 9201991 21
"460633" 2012 34 8317 10012012 2250 1 0 3 10261971 40
"460640" 2012 34 8324 10052012 100 1 0 3 12231958 53
"460709" 2012 34 8395 10132012 1800 1 1 3 4141992 20
"460715" 2012 34 8401 10152012 2136 1 1 1 5291987 25
"460736" 2012 34 8422 10192012 1630 1 1 3 6251984 28
"460803" 2012 34 8489 10102012 10 1 1 3 8081997 15
"460816" 2012 34 8502 10202012 20 1 0 3 12111993 18
"460843" 2012 34 8539 10252012 1950 1 1 2 4091985 27
"460856" 2012 34 8552 10242012 1830 1 1 3 2201987 25
"460884" 2012 34 8584 10242012 1940 1 1 3 9301991 21
"460903" 2012 34 8606 10272012 1729 1 1 2 10041975 37
"461114" 2012 34 8839 11172012 1430 1 1 2 3191960 52
"461155" 2012 34 8906 10052012 2250 1 1 1 12311900 30
"461200" 2012 34 8951 11282012 1141 1 1 3 4101994 20
"461202" 2012 34 8954 11282012 1130 1 1 3 12161986 25
"461204" 2012 34 8956 11202012 1400 1 1 3 2271993 19
"461222" 2012 34 8974 11262012 50 1 1 3 3081991 21
"461257" 2012 34 9009 11292012 1340 1 1 2 5011987 25
"461270" 2012 34 9022 11292012 1120 1 1 3 5081991 21
"461301" 2012 34 9053 11302012 1025 1 0 3 7291996 16
"461405" 2012 34 9157 12042012 1200 1 1 2 6231987 25
"461428" 2012 34 9180 12062012 100 1 1 3 3301991 32
"461588" 2012 34 9343 12102012 1635 1 1 2 8221983 29
"461617" 2012 34 9372 12092012 315 1 1 2 11291977 35
"461618" 2012 34 9373 12092012 315 1 1 2 5241984 28
"461630" 2012 34 9385 12072012 1532 1 1 3 6161987 25
"461640" 2012 34 9395 12062012 1130 1 1 2 10061977 35
"461715" 2012 34 9470 12142012 145 1 1 3 5041991 21
"461757" 2012 34 9512 11252012 1600 1 1 4 6061947 65
"461808" 2012 34 9563 12132012 133 1 1 3 12311900 29
"461885" 2012 34 9642 12202012 1300 1 1 1 8091997 15
"461906" 2012 34 9664 12212012 1423 1 1 3 9111993 20
"461923" 2012 34 9682 12222012 145 1 1 3 4131985 27
"461976" 2012 34 9735 12272012 1357 1 1 3 10021961 51
"461984" 2012 34 9743 12292012 1020 1 1 3 4251972 40
"462055" 2012 34 9814 12212012 224 1 1 2 7231990 22
"462074" 2012 34 9833 11012012 2350 1 1 3 12311900 23
"462100" 2012 40 15716 10022012 2235 3 1 3 12311900 18
"462149" 2012 40 15788 10012012 2106 3 1 1 12311900 17
"462215" 2012 40 15860 10032012 2215 3 1 3 12311900 19
"462217" 2012 40 15862 10032012 2200 3 1 2 12311900 18
"462233" 2012 40 15878 10042012 2147 3 0 3 12311900 25
"462256" 2012 40 15901 10052012 15 3 1 1 7041993 19
"462287" 2012 40 15932 10052012 2130 3 1 3 12311900 29
"462337" 2012 40 15982 10082012 225 3 1 2 5071994 18
"462465" 2012 40 16125 10132012 2355 3 1 3 12311900 34
"462506" 2012 40 16167 10142012 2340 3 1 1 12311900 29
"462517" 2012 40 16178 10152012 111 3 1 1 11251971 40
"462582" 2012 40 16253 10172012 2210 3 1 1 12311900 18
"462583" 2012 40 16254 10172012 2210 3 1 1 12311900 21
"462584" 2012 40 16255 10092012 319 3 1 1 12311900 29
"462587" 2012 40 16258 10152012 1206 3 1 2 12311900 16
"462596" 2012 40 16268 10092012 1945 3 1 3 12311900 24
"462650" 2012 40 16322 10192012 2055 3 1 2 12311900 14
"462673" 2012 40 16346 10202012 2355 3 1 3 12311900 23
"462732" 2012 40 16405 10212012 2225 3 1 3 1201985 27
"462789" 2012 40 16462 10212012 2040 3 1 1 1131993 19
"462820" 2012 40 16493 10232012 1615 3 1 1 12311900 19
"462840" 2012 40 16513 10232012 2140 3 1 1 12311900 20
"462867" 2012 40 16540 10232012 1700 3 1 3 10231961 51
"462870" 2012 40 16543 10232012 1700 3 1 3 4261979 33
"462991" 2012 40 16664 10252012 1120 3 1 1 12311900 31
"463006" 2012 40 16679 10282012 1708 3 0 2 12311900 35
"463016" 2012 40 16689 10282012 300 3 1 1 12311900 23
"463020" 2012 40 16693 10282012 2155 3 0 3 5161950 62
"463030" 2012 40 16703 10272012 2335 3 1 1 12311900 17
"463033" 2012 40 16706 10272012 2325 3 1 1 12311900 20
"463090" 2012 40 16763 10312012 1845 3 1 2 12311900 19
"463091" 2012 40 16764 10312012 230 3 1 1 12311900 16
"463101" 2012 40 16774 10312012 1545 3 1 2 12311900 21
"463134" 2012 40 16808 11012012 2320 3 1 3 12311900 18
"463274" 2012 40 16949 11072012 2350 3 1 3 12311900 25
"463290" 2012 40 16965 11072012 1300 3 1 3 12131979 32
"463295" 2012 40 16970 11062012 2103 3 1 1 12251991 20
"463341" 2012 40 17016 11092012 2031 3 1 1 12311900 18
"463343" 2012 40 17018 11092012 1828 3 1 3 12311900 14
"463408" 2012 40 17083 11012012 2038 3 0 3 12311900 25
"463421" 2012 40 17096 11072012 420 3 1 3 12311900 25
"463465" 2012 40 17141 11122012 1534 3 1 1 10051985 27
"463508" 2012 40 17184 11142012 1330 3 1 2 12311900 36
"463509" 2012 40 17185 11152012 5 3 1 3 12311900 21
"463525" 2012 40 17202 11172012 1500 3 1 1 8151974 38
"463567" 2012 40 17244 11182012 2130 3 1 1 10061997 15
"463583" 2012 40 17260 11192012 2355 3 1 3 12311900 27
"463586" 2012 40 17263 11192012 2355 3 1 3 12311900 30
"463606" 2012 40 17283 11162012 2100 3 0 3 6021997 15
"463633" 2012 40 17310 11182012 302 3 1 3 6141970 42
"463642" 2012 40 17319 11202012 2215 3 1 1 12311900 37
"463666" 2012 40 17343 11212012 3 3 0 1 12311900 30
"463743" 2012 40 17421 11252012 145 3 0 3 9041993 19
"463763" 2012 40 17441 11242012 2340 3 1 1 10251985 27
"463770" 2012 40 17448 11252012 2151 3 1 1 3031991 21
"463788" 2012 40 17466 11272012 30 3 1 3 12311900 25
"463808" 2012 40 17486 11262012 2018 3 1 3 12311900 18
"463811" 2012 40 17489 11272012 328 3 1 1 12311900 25
"463816" 2012 40 17494 11282012 42 3 1 1 4281977 35
"463818" 2012 40 17496 11282012 1510 3 1 3 12311900 43
"463839" 2012 40 17517 11292012 130 3 1 1 8201979 33
"463862" 2012 40 17540 11292012 435 3 1 3 8131992 22
"463886" 2012 40 17564 11292012 2320 3 1 1 12041986 25
"463902" 2012 40 17580 11302012 1815 3 1 1 5051988 24
"463933" 2012 40 17611 11292012 2210 3 1 1 3021995 15
"463934" 2012 40 17612 12012012 2155 3 1 3 5031971 49
"463936" 2012 40 17614 12012012 10 3 1 1 8281988 24
"463952" 2012 40 17630 12012012 1735 3 1 3 1191956 56
"463957" 2012 40 17635 11282012 900 3 1 1 2081993 19
"463983" 2012 40 17661 12032012 215 3 1 3 12311900 45
"464042" 2012 40 17721 12042012 2047 3 1 1 2171996 16
"464066" 2012 40 17745 12052012 1610 3 1 1 4031989 23
"464071" 2012 40 17750 12062012 210 3 1 1 8171965 47
"464073" 2012 40 17752 12062012 220 3 1 1 12171980 32
"464093" 2012 40 17772 12052012 1059 3 1 3 12311900 47
"464120" 2012 40 17799 12072012 2304 3 1 3 12311900 27
"464136" 2012 40 17815 12082012 2310 3 1 1 8281988 25
"464155" 2012 40 17837 12072012 1525 3 1 1 5191993 19
"464157" 2012 40 17839 12072012 1515 3 1 2 8251996 16
"464199" 2012 40 17882 12112012 2350 3 1 1 6241976 36
"464216" 2012 40 17899 12122012 30 3 1 1 12311900 22
"464255" 2012 40 17938 12132012 251 3 1 3 10291990 22
"464274" 2012 40 17957 12132012 2150 3 1 1 8121994 18
"464293" 2012 40 17976 12142012 2126 3 1 2 12311900 16
"464406" 2012 40 18089 12192012 155 3 1 1 11071984 28
"464408" 2012 40 18091 12192012 300 3 1 1 9201985 27
"464461" 2012 40 18144 12172012 1630 3 1 1 12031977 35
"464488" 2012 40 18171 12222012 40 3 1 2 12311900 20
"464497" 2012 40 18180 12222012 2222 3 0 2 11261978 34
"464579" 2012 40 18262 12262012 2330 3 1 3 7131995 17
"464582" 2012 40 18265 12262012 2200 3 1 1 12311900 16
"464596" 2012 40 18279 12272012 2110 3 1 2 12311900 21
"464619" 2012 40 18302 12272012 1230 3 1 1 10081990 22
"464630" 2012 40 18313 12272012 2130 3 1 3 5071967 45
"464662" 2012 40 18346 12302012 5 3 1 1 12311900 25
"464672" 2012 40 18356 12282012 2142 3 1 1 10211991 21
"464731" 2012 41 7016 10022012 2238 3 1 2 4231959 50
"464739" 2012 41 7026 10032012 945 3 1 3 12031996 15
"464776" 2012 41 7069 10052012 1910 3 1 1 6141984 28
"464777" 2012 41 7070 10042012 1715 3 1 1 8201993 19
"464790" 2012 41 7083 10022012 1156 3 1 3 10211971 40
"464796" 2012 41 7090 10012012 1705 3 0 1 10161988 23
"464805" 2012 41 7101 10052012 1250 3 1 1 6121983 29
"464893" 2012 41 7212 10112012 38 3 1 3 8161983 29
"464911" 2012 41 7230 10112012 1150 3 1 2 6181984 28
"464918" 2012 41 7237 10112012 1715 3 1 2 12021995 17
"464919" 2012 41 7238 10112012 1715 3 1 3 4131995 17
"464975" 2012 41 7298 10062012 2324 3 1 1 12141987 24
"464977" 2012 41 7300 10062012 123 3 1 1 11221988 23
"465011" 2012 41 7335 10162012 2038 3 0 2 11161991 20
"465063" 2012 41 7387 10182012 1714 3 1 1 6091987 25
"465091" 2012 41 7415 10172012 1435 3 1 3 9071995 17
"465150" 2012 41 7475 10182012 2013 3 1 3 9111991 20
"465156" 2012 41 7481 10172012 28 3 1 3 9151991 21
"465161" 2012 41 7486 10202012 155 3 1 3 7021992 20
"465182" 2012 41 7507 10232012 358 3 0 3 5311980 32
"465204" 2012 41 7529 10252012 215 3 1 1 9071994 18
"465238" 2012 41 7563 10242012 325 3 1 1 3081981 31
"465260" 2012 41 7585 10202012 2300 3 1 1 10111995 17
"465279" 2012 41 7604 10272012 2055 3 1 2 10091990 22
"465301" 2012 41 7626 10262012 310 3 1 1 8141966 46
"465390" 2012 41 7715 10262012 1402 3 1 1 7101991 19
"465408" 2012 41 7734 10312012 2355 3 1 2 5191985 27
"465411" 2012 41 7737 10312012 1055 3 1 1 7221998 14
"465431" 2012 41 7757 11062012 629 3 1 1 2041983 29
"465442" 2012 41 7768 10282012 300 3 1 1 10051975 37
"465505" 2012 41 7832 11132012 1600 3 1 5 5301969 43
"465527" 2012 41 7854 11132012 1525 3 1 3 6231983 29
"465528" 2012 41 7855 11092012 1024 3 1 1 7041996 16
"465538" 2012 41 7865 11132012 2205 3 1 1 11131995 17
"465560" 2012 41 7888 11152012 2130 3 1 3 11041977 35
"465574" 2012 41 7903 11142012 2220 3 1 1 4071985 27
"465607" 2012 41 7937 11162012 2345 3 1 3 12091994 17
"465627" 2012 41 7957 11182012 1417 3 1 2 3091993 19
"465660" 2012 41 7990 11172012 1400 3 1 3 5161989 23
"465675" 2012 41 8005 11182012 140 3 1 3 10121978 34
"465704" 2012 41 8035 11152012 2300 3 1 3 12151985 26
"465714" 2012 41 8045 11162012 1518 3 1 3 9061998 17
"465718" 2012 41 8049 11162012 1921 3 1 1 7221983 29
"465749" 2012 41 8080 11252012 18 3 1 1 6201997 15
"465789" 2012 41 8120 11272012 1425 3 0 2 3281995 17
"465827" 2012 41 8159 11302012 1755 3 1 1 12101992 19
"465856" 2012 41 8188 11222012 1440 3 1 3 8061991 21
"465874" 2012 41 8206 12012012 2150 3 1 1 7211988 24
"465881" 2012 41 8213 12042012 1020 3 1 2 2191985 27
"465883" 2012 41 8215 11282012 855 3 1 1 1231997 15
"465891" 2012 41 8223 11272012 2219 3 1 3 9211991 21
"465904" 2012 41 8237 12062012 215 3 1 1 7291982 30
"465932" 2012 41 8266 12052012 1500 3 1 1 4061993 19
"465939" 2012 41 8273 12042012 1515 3 1 3 2161998 13
"465948" 2012 41 8282 12052012 412 3 1 5 8011988 24
"465967" 2012 41 8302 12052012 1503 3 1 4 3301996 16
"465976" 2012 41 8311 12102012 835 3 0 1 5201992 20
"466031" 2012 41 8367 11172012 2345 3 1 1 2061990 22
"466044" 2012 41 8380 12112012 1950 3 1 3 4261989 23
"466068" 2012 41 8404 12082012 2200 3 1 2 3031990 22
"466073" 2012 41 8409 12122012 1745 3 1 3 8191996 16
"466076" 2012 41 8412 12122012 1929 3 1 3 5091984 28
"466082" 2012 41 8418 12152012 1710 3 1 1 1281976 35
"466099" 2012 41 8435 12142012 1600 3 1 3 1241990 21
"466105" 2012 41 8441 12062012 1455 3 1 3 4021989 23
"466119" 2012 41 8455 12122012 1835 3 1 3 2011995 17
"466126" 2012 41 8462 12142012 1845 3 1 1 11171989 23
"466141" 2012 41 8477 12142012 1448 3 1 3 6051982 30
"466163" 2012 41 8499 12192012 1521 3 0 4 8291980 32
"466209" 2012 41 8545 12152012 45 3 1 1 5071970 32
"466287" 2012 41 8623 12202012 254 3 0 1 5081992 20
"466336" 2012 41 8672 12272012 2227 3 1 1 11211988 24
"466338" 2012 41 8674 12312012 2258 3 1 2 1301993 19
"466360" 2012 42 6337 10042012 2110 3 1 1 12311900 49
"466373" 2012 42 6350 10052012 2317 3 1 2 3251991 22
"466384" 2012 42 6361 10052012 1920 3 1 1 12311900 35
"466398" 2012 42 6375 10072012 10 3 0 1 12311900 22
"466414" 2012 42 6430 10022012 1330 3 1 1 12311900 26
"466438" 2012 42 6469 10042012 1515 3 1 1 12311900 15
"466445" 2012 42 6478 10042012 2148 3 1 1 12311900 15
"466485" 2012 42 6526 10112012 2014 3 1 3 12311900 33
"466519" 2012 42 6563 10132012 2035 3 1 1 12311900 15
"466541" 2012 42 6585 10142012 21 3 1 2 12311900 21
"466577" 2012 42 6624 10032012 7 3 1 3 2201989 123
"466593" 2012 42 6640 10092012 1444 3 1 1 11051987 25
"466624" 2012 42 6671 10032012 302 3 1 3 10151982 30
"466659" 2012 42 6707 10192012 100 3 1 1 6081980 32
"466701" 2012 42 6749 10172012 1720 3 1 1 8051995 17
"466713" 2012 42 6761 10102012 116 3 1 1 11131989 23
"466751" 2012 42 6799 10232012 2355 3 0 4 12311900 30
"466782" 2012 42 6830 10212012 2234 3 1 1 12231994 17
"466831" 2012 42 6882 10282012 2045 3 1 2 12311900 13
"466916" 2012 42 6968 10262012 307 3 1 2 7161994 18
"467028" 2012 42 7080 10232012 1225 3 1 1 1011995 17
"467059" 2012 42 7111 11112012 2250 3 1 1 12311900 20
"467063" 2012 42 7115 11092012 1846 3 1 2 3151979 33
"467065" 2012 42 7117 11092012 1915 3 1 2 2171981 31
"467066" 2012 42 7118 11092012 2100 3 1 1 8211986 26
"467071" 2012 42 7123 11082012 1800 3 1 3 7261994 17
"467142" 2012 42 7194 11012012 2245 3 1 1 7081993 19
"467159" 2012 42 7211 11182012 214 3 0 1 7161993 19
"467162" 2012 42 7214 11182012 120 3 1 1 8231995 17
"467163" 2012 42 7215 11182012 212 3 0 1 4081994 18
"467235" 2012 42 7287 11272012 1927 3 1 1 7091990 19
"467281" 2012 42 7334 11302012 2350 3 1 2 12311900 22
"467285" 2012 42 7338 12042012 1950 3 0 1 12311900 56
"467300" 2012 42 7353 12052012 2012 3 1 1 12311900 26
"467317" 2012 42 7370 12052012 30 3 1 1 12151958 53
"467402" 2012 42 7456 12092012 1915 3 1 1 11151996 16
"467407" 2012 42 7461 12082012 1902 3 1 1 8021965 47
"467497" 2012 42 7551 12122012 1610 3 1 1 12241993 18
"467572" 2012 42 7626 12132012 2140 3 1 2 4211996 21
"467575" 2012 42 7629 12132012 1635 3 1 1 3061990 22
"467579" 2012 42 7633 12182012 1924 3 1 1 4081968 44
"467622" 2012 42 7676 12222012 2105 3 1 1 4181993 19
"467677" 2012 42 7731 12152012 2050 3 1 1 7211997 15
"467703" 2012 42 7757 12272012 2015 3 1 1 12311900 36
"467722" 2012 42 7776 12272012 10 3 1 1 12311900 16
"467730" 2012 42 7784 12282012 2045 3 1 3 12311900 24
"467748" 2012 42 7802 12282012 2015 3 1 1 12311900 23
"467767" 2012 42 7821 12242012 522 3 1 1 4251988 24
"467779" 2012 42 7833 12302012 2234 3 0 1 12311900 30
"467892" 2012 43 8471 10072012 235 3 1 1 10251967 44
"467964" 2012 43 8632 10082012 2355 3 0 1 12311900 24
"467982" 2012 43 8651 10092012 2025 3 1 4 5021973 39
"468107" 2012 43 8803 10172012 57 3 1 1 9081983 28
"468127" 2012 43 8839 10142012 45 3 1 1 4181994 18
"468136" 2012 43 8848 10152012 1210 3 1 2 6151994 18
"468189" 2012 43 8901 10182012 115 3 1 1 12311900 44
"468210" 2012 43 8922 10172012 1958 3 1 1 12231996 15
"468228" 2012 43 8940 10202012 2301 3 1 3 12311900 16
"468233" 2012 43 8945 10212012 100 3 1 1 12311900 44
"468237" 2012 43 8949 10202012 1235 3 1 1 12311900 44
"468240" 2012 43 8952 10202012 2245 3 1 3 12311900 57
"468247" 2012 43 8959 10202012 2350 3 0 1 12311900 29
"468268" 2012 43 8980 10222012 105 3 1 1 12311900 25
"468339" 2012 43 9064 10242012 100 3 1 1 12311900 20
"468425" 2012 43 9150 11012012 50 3 0 1 11091992 20
"468496" 2012 43 9225 10122012 2230 3 1 3 8011990 22
"468511" 2012 43 9240 10162012 2155 3 1 3 8231990 22
"468527" 2012 43 9256 10192012 2200 3 1 3 4241991 21
"468532" 2012 43 9261 11052012 139 3 1 3 12311900 15
"468597" 2012 43 9327 10252012 35 3 1 3 7061995 17
"468611" 2012 43 9341 11072012 1125 3 1 3 11181994 17
"468635" 2012 43 9365 11102012 1257 3 1 2 12311900 32
"468645" 2012 43 9375 11092012 2140 3 1 3 12311900 18
"468657" 2012 43 9387 11122012 130 3 1 1 12311900 18
"468678" 2012 43 9409 11102012 2035 3 1 1 12311900 18
"468688" 2012 43 9419 10262012 1500 3 1 3 2181998 14
"468692" 2012 43 9423 10262012 2240 3 1 3 2251973 39
"468747" 2012 43 9479 11142012 2008 3 1 1 12311900 26
"468847" 2012 43 9580 11172012 2035 3 1 1 12311900 47
"468854" 2012 43 9587 10112012 1345 3 0 1 10191984 28
"468881" 2012 43 9614 11172012 1015 3 1 3 7131989 23
"468886" 2012 43 9619 11182012 321 3 1 2 5281963 49
"468891" 2012 43 9624 11192012 1845 3 1 1 12311900 36
