"isolate" "year" "partyid" "age" "attend" "south" "income" "female" "minority"
"32426" -1 1988 2 31 4 1 1 1 1
"32427" -1 1988 3 46 1 1 4 0 0
"32429" -1 1988 4 26 5 0 2 0 1
"32430" -1 1988 2 59 4 0 3 0 1
"32431" -1 1988 2 54 4 0 4 0 0
"32432" 0 1988 1 45 1 0 4 1 0
"32433" -1 1988 3 31 4 0 4 0 0
"32434" 1 1988 2 55 5 0 4 0 0
"32435" 1 1988 2 77 5 1 1 0 0
"32436" -1 1988 2 34 2 1 4 1 1
"32437" -1 1988 4 28 1 0 2 1 0
"32438" -1 1988 1 32 3 1 3 1 1
"32439" 1 1988 3 35 3 0 1 1 0
"32440" 1 1988 2 62 4 1 1 1 1
"32441" 1 1988 1 48 4 0 3 1 0
"32442" 1 1988 2 39 1 1 3 1 1
"32443" 1 1988 1 47 3 1 4 0 1
"32444" 1 1988 3 36 4 0 4 1 0
"32445" -1 1988 1 64 1 0 3 0 0
"32446" 1 1988 1 68 2 0 3 1 0
"32447" -1 1988 1 46 5 0 3 0 1
"32448" -1 1988 2 34 5 1 3 1 0
"32449" 1 1988 4 41 3 1 3 0 0
"32450" 1 1988 2 29 3 0 1 1 0
"32451" 1 1988 3 18 5 1 1 1 1
"32452" -1 1988 4 26 5 1 3 0 1
"32453" -1 1988 3 59 4 1 4 0 1
"32454" -1 1988 3 42 5 0 4 1 0
"32456" -1 1988 2 53 4 0 3 1 0
"32457" 1 1988 1 83 3 0 2 1 0
"32458" -1 1988 1 26 4 0 4 1 0
"32459" -1 1988 2 18 1 1 1 1 1
"32460" -1 1988 3 51 1 0 5 1 0
"32461" -1 1988 2 72 5 0 3 0 0
"32462" 1 1988 2 78 1 1 1 1 1
"32463" -1 1988 1 28 4 0 1 1 1
"32464" 1 1988 4 52 4 0 3 0 0
"32465" 1 1988 1 46 4 1 1 1 1
"32466" 1 1988 2 22 1 1 3 1 1
"32467" -1 1988 1 28 1 0 4 1 1
"32468" 1 1988 2 75 1 0 3 0 0
"32470" -1 1988 1 18 5 0 1 1 0
"32471" 1 1988 1 66 2 1 1 1 0
"32472" -1 1988 2 30 5 0 3 0 0
"32473" -1 1988 3 59 1 1 2 0 0
"32474" 1 1988 1 60 2 0 3 1 0
"32475" 1 1988 1 28 3 1 2 1 1
"32476" 1 1988 3 25 5 1 2 1 0
"32477" -1 1988 1 30 5 0 3 0 0
"32478" -1 1988 4 38 1 1 3 0 0
"32479" 1 1988 4 24 5 0 3 1 0
"32480" -1 1988 2 54 1 0 1 1 1
"32481" -1 1988 4 86 1 0 4 0 0
"32482" -1 1988 1 66 1 0 4 1 0
"32483" 1 1988 2 77 4 0 3 0 0
"32484" -1 1988 2 40 4 0 3 0 0
"32485" -1 1988 1 69 1 0 2 0 0
"32486" -1 1988 2 35 3 1 4 0 0
"32487" -1 1988 3 37 5 1 3 0 0
"32488" 1 1988 4 39 5 0 3 0 0
"32489" -1 1988 2 74 2 1 3 1 0
"32490" -1 1988 3 64 1 0 4 1 0
"32491" -1 1988 2 41 4 0 4 0 0
"32493" 0 1988 3 39 5 0 2 0 0
"32494" 1 1988 2 34 3 1 1 1 1
"32495" 1 1988 2 55 3 0 4 1 0
"32496" -1 1988 3 67 2 1 3 0 1
"32497" -1 1988 1 66 4 0 3 1 0
"32499" -1 1988 3 85 3 1 3 0 0
"32500" -1 1988 4 25 1 0 4 0 1
"32501" 1 1988 4 65 3 1 1 1 0
"32503" 1 1988 2 79 1 0 1 1 0
"32504" -1 1988 2 42 4 1 4 0 0
"32507" 1 1988 2 44 1 1 1 1 1
"32508" -1 1988 2 54 5 0 3 1 0
"32510" -1 1988 4 69 5 0 1 1 0
"32512" -1 1988 2 29 4 0 3 0 0
"32513" 1 1988 2 38 5 0 4 1 0
"32514" -1 1988 3 37 5 0 3 1 0
"32515" -1 1988 4 29 4 1 2 1 0
"32516" 1 1988 1 57 4 1 4 0 0
"32517" -1 1988 3 49 5 0 3 1 0
"32518" 1 1988 1 74 1 0 1 1 0
"32519" -1 1988 1 28 3 1 2 1 1
"32520" -1 1988 1 88 2 0 1 1 1
"32521" -1 1988 2 68 5 1 1 0 0
"32522" -1 1988 2 20 3 1 2 1 1
"32523" 1 1988 1 26 5 1 4 0 0
"32524" -1 1988 4 49 3 0 4 0 0
"32525" 1 1988 3 63 5 0 2 0 0
"32526" -1 1988 2 61 4 1 2 1 0
"32527" -1 1988 2 39 3 1 3 1 1
"32528" -1 1988 2 42 5 1 4 1 0
"32529" -1 1988 3 26 3 1 3 0 0
"32530" 1 1988 1 40 5 1 4 1 0
"32531" -1 1988 1 43 3 0 1 1 1
"32532" 0 1988 2 83 4 1 1 1 0
"32533" -1 1988 1 31 3 1 4 1 1
"32534" 1 1988 4 43 4 1 1 0 0
"32535" -1 1988 1 65 5 0 2 0 0
"32537" -1 1988 3 44 1 0 1 1 0
"32538" -1 1988 2 66 4 0 1 1 0
"32539" -1 1988 1 64 1 0 3 0 1
"32540" -1 1988 3 70 1 0 3 0 0
"32542" -1 1988 1 72 1 1 1 1 1
"32543" -1 1988 1 75 4 0 2 1 0
"32545" 1 1988 4 22 5 0 1 0 1
"32546" 1 1988 2 76 4 1 2 0 0
"32547" 0 1988 1 60 1 1 3 1 1
"32548" 0 1988 3 21 2 0 2 1 1
"32549" -1 1988 4 41 4 1 4 1 0
"32550" -1 1988 1 58 1 1 3 0 1
"32551" 1 1988 1 37 4 1 3 1 0
"32552" -1 1988 3 60 2 1 1 1 1
"32553" -1 1988 1 73 4 1 1 1 0
"32554" -1 1988 2 18 3 0 3 0 0
"32555" 1 1988 4 35 4 0 3 1 0
"32557" 1 1988 1 29 5 0 3 1 0
"32558" -1 1988 2 25 1 1 4 0 0
"32559" -1 1988 3 33 5 0 3 0 1
"32560" -1 1988 4 39 5 0 4 1 0
"32561" -1 1988 1 44 5 0 4 0 1
"32562" -1 1988 2 35 4 1 4 1 0
"32563" -1 1988 4 30 2 0 3 0 0
"32564" -1 1988 2 39 2 1 4 1 1
"32565" 1 1988 1 24 4 1 2 0 1
"32566" -1 1988 1 52 1 0 4 1 0
"32567" 1 1988 1 45 2 1 4 1 1
"32568" 1 1988 3 67 5 0 1 0 0
"32570" -1 1988 2 73 1 1 4 1 0
"32571" -1 1988 4 24 2 0 3 0 0
"32572" -1 1988 2 35 4 0 4 1 0
"32573" -1 1988 4 36 4 0 3 1 0
"32574" -1 1988 3 36 5 0 4 0 0
"32575" 0 1988 4 56 4 1 1 1 0
"32576" -1 1988 1 55 4 1 3 1 0
"32577" 0 1988 2 68 4 0 3 1 0
"32578" 0 1988 3 41 5 0 3 0 1
"32579" -1 1988 1 37 5 0 3 1 0
"32581" -1 1988 2 30 2 0 3 0 0
"32582" 1 1988 1 49 3 1 1 1 1
"32583" 1 1988 2 35 5 0 1 1 0
"32584" 1 1988 1 67 4 0 1 1 0
"32585" 1 1988 3 56 4 0 3 1 0
"32586" -1 1988 4 51 1 1 4 1 0
"32588" -1 1988 4 20 5 1 4 0 1
"32589" -1 1988 2 38 5 0 4 0 0
"32591" -1 1988 4 34 1 1 1 1 1
"32592" 1 1988 4 34 4 0 3 1 0
"32593" -1 1988 4 40 3 0 4 0 0
"32594" -1 1988 3 26 4 1 3 1 1
"32595" -1 1988 1 21 3 1 3 1 0
"32596" -1 1988 2 32 3 0 4 0 0
"32597" -1 1988 2 30 4 0 4 0 1
"32598" -1 1988 3 30 1 1 3 1 1
"32599" -1 1988 1 32 1 0 1 1 0
"32600" -1 1988 2 57 3 1 2 1 1
"32601" -1 1988 4 40 1 0 4 1 0
"32603" 1 1988 4 24 4 0 3 0 1
"32604" 1 1988 3 31 3 1 3 1 1
"32605" 1 1988 4 29 4 1 3 0 0
"32607" 1 1988 3 64 4 1 3 1 0
"32608" 1 1988 1 65 5 0 1 0 0
"32609" -1 1988 2 37 5 1 4 1 0
"32610" 1 1988 1 57 5 0 1 0 0
"32611" 1 1988 3 61 5 0 3 0 0
"32612" 1 1988 3 27 4 0 3 0 0
"32613" -1 1988 3 68 4 0 4 0 0
"32614" -1 1988 1 41 4 1 2 0 0
"32615" 1 1988 1 32 2 0 3 0 1
"32616" -1 1988 4 37 1 0 3 0 0
"32617" -1 1988 2 36 4 1 3 1 0
"32618" -1 1988 4 41 3 0 4 0 0
"32619" -1 1988 4 38 1 0 4 0 1
"32620" -1 1988 2 28 3 1 1 1 0
"32621" 1 1988 2 44 1 0 3 1 1
"32622" 1 1988 3 25 5 1 1 1 1
"32623" -1 1988 2 21 4 1 2 0 0
"32624" -1 1988 3 38 1 1 3 0 0
"32625" -1 1988 1 66 5 0 4 1 0
"32626" -1 1988 4 43 3 0 3 1 0
"32627" -1 1988 4 44 4 0 3 0 1
"32628" 1 1988 1 40 4 0 3 0 1
"32629" -1 1988 1 37 3 1 2 0 1
"32630" -1 1988 1 75 5 0 3 1 0
"32631" -1 1988 2 40 2 1 1 1 0
"32632" -1 1988 1 67 1 1 4 0 1
"32633" 1 1988 2 77 5 1 1 1 0
"32634" -1 1988 2 51 4 0 2 1 0
"32635" -1 1988 3 68 1 1 2 1 0
"32636" 1 1988 1 82 4 0 4 0 0
"32637" -1 1988 1 91 2 0 3 0 1
"32638" -1 1988 1 64 1 0 3 1 0
"32639" -1 1988 2 18 2 1 1 1 1
"32640" 1 1988 4 29 4 1 2 1 0
"32642" 1 1988 2 35 5 0 4 1 0
"32643" 1 1988 1 35 3 1 1 1 1
"32644" -1 1988 2 39 3 0 4 0 1
"32645" -1 1988 1 27 3 1 1 0 1
"32646" -1 1988 1 31 4 0 4 0 0
"32648" -1 1988 3 19 5 1 2 0 0
"32649" -1 1988 1 29 4 0 4 0 0
"32651" -1 1988 2 35 5 0 3 0 1
"32652" -1 1988 1 55 4 0 3 0 0
"32653" 1 1988 2 40 5 0 5 0 0
"32654" 1 1988 1 66 1 1 1 1 1
"32656" -1 1988 4 34 1 1 3 0 0
"32657" -1 1988 2 25 4 1 1 1 0
"32659" -1 1988 4 42 5 0 4 0 0
"32660" -1 1988 3 34 4 1 4 1 0
"32661" 0 1988 4 42 1 0 4 0 0
"32662" -1 1988 1 26 1 0 2 1 0
"32663" 1 1988 1 50 3 1 2 0 1
"32664" 1 1988 2 52 3 0 1 1 1
"32665" -1 1988 1 39 4 0 3 0 1
"32666" -1 1988 2 60 3 1 1 1 0
"32667" -1 1988 4 53 1 0 1 1 1
"32668" -1 1988 4 20 5 0 3 1 0
"32670" 1 1988 4 34 5 1 3 0 0
"32672" -1 1988 1 54 2 1 3 0 0
"32673" -1 1988 4 43 4 0 4 0 0
"32675" -1 1988 2 30 3 1 2 1 1
"32676" -1 1988 2 37 4 1 1 1 1
"32677" -1 1988 4 62 1 0 2 1 0
"32678" -1 1988 2 75 5 0 3 1 0
"32680" 1 1988 3 26 3 0 3 1 0
"32681" 1 1988 3 58 3 1 3 1 0
"32682" -1 1988 3 25 4 1 3 1 1
"32683" -1 1988 4 38 2 0 3 1 0
"32684" -1 1988 1 48 3 0 3 0 0
"32685" -1 1988 4 27 5 1 2 0 0
"32686" -1 1988 3 61 2 1 4 0 0
"32688" 1 1988 1 60 2 0 3 1 0
"32689" 1 1988 1 47 4 0 4 1 0
"32690" 1 1988 2 64 5 0 1 1 0
"32691" -1 1988 2 43 1 1 4 1 0
"32692" -1 1988 4 47 1 1 2 1 1
"32693" 1 1988 1 32 3 1 1 1 1
"32694" -1 1988 3 33 3 1 3 1 1
"32695" -1 1988 2 59 5 0 3 0 0
"32696" 0 1988 4 21 2 0 3 1 0
"32697" -1 1988 4 43 5 0 2 1 0
"32698" -1 1988 3 61 4 0 4 1 0
"32699" -1 1988 4 31 4 0 3 1 1
"32700" -1 1988 2 32 3 1 3 1 1
"32701" -1 1988 1 34 3 1 1 1 1
"32702" 1 1988 2 26 3 1 3 0 0
"32703" -1 1988 2 46 5 1 4 0 0
"32704" -1 1988 3 36 4 1 4 1 1
"32706" -1 1988 3 25 4 1 4 1 0
"32707" -1 1988 2 41 5 1 4 0 1
"32708" 1 1988 1 53 4 1 1 1 1
"32709" -1 1988 4 32 1 0 4 0 0
"32710" -1 1988 2 22 3 1 3 0 1
"32711" -1 1988 4 51 1 1 2 1 1
"32712" 1 1988 4 31 5 0 3 0 0
"32713" -1 1988 1 46 5 1 2 1 0
"32715" 1 1988 1 30 2 0 3 1 0
"32716" -1 1988 2 34 3 0 1 1 0
"32717" 1 1988 4 41 1 1 2 1 1
"32718" 1 1988 1 31 2 1 3 0 0
"32719" -1 1988 2 58 1 1 3 1 1
"32720" 1 1988 2 36 4 0 2 1 1
"32721" -1 1988 3 32 4 0 4 0 0
"32722" -1 1988 2 50 3 0 4 1 1
"32723" -1 1988 1 47 4 0 4 0 0
"32724" -1 1988 4 20 5 1 1 1 1
"32725" 1 1988 4 29 5 0 3 1 0
"32728" -1 1988 1 17 1 1 3 1 1
"32729" -1 1988 2 42 3 1 4 0 0
"32730" -1 1988 3 26 3 1 1 1 1
"32731" -1 1988 1 44 3 0 2 0 1
"32732" -1 1988 4 24 4 0 1 1 0
"32733" 1 1988 3 40 5 0 1 0 0
"32734" -1 1988 2 29 4 1 3 1 0
"32735" -1 1988 2 36 4 1 3 0 1
"32736" -1 1988 1 57 5 0 4 1 0
"32738" -1 1988 4 35 1 0 4 1 0
"32739" 1 1988 3 33 2 0 2 0 0
"32741" 1 1988 2 60 3 0 4 0 1
"32742" -1 1988 2 45 4 0 4 1 0
"32743" -1 1988 1 31 5 0 3 1 0
"32744" 1 1988 3 28 4 1 1 1 0
"32745" -1 1988 4 36 5 1 3 0 0
"32746" -1 1988 1 43 3 1 4 1 1
"32747" 1 1988 1 36 1 1 2 1 0
"32748" -1 1988 4 30 5 0 4 0 0
"32749" 1 1988 3 21 3 1 2 1 1
"32750" -1 1988 2 43 1 0 4 1 1
"32751" -1 1988 3 53 1 1 3 1 0
"32752" 1 1988 1 54 3 0 2 1 0
"32753" -1 1988 2 63 1 1 2 0 0
"32754" -1 1988 2 40 2 0 4 0 0
"32755" -1 1988 2 41 1 1 4 0 1
"32756" 1 1988 1 66 5 0 1 0 1
"32758" 1 1988 1 34 2 0 4 1 0
"32759" -1 1988 2 37 1 1 4 1 0
"32760" -1 1988 1 37 1 0 4 0 0
"32761" -1 1988 4 49 4 1 1 0 0
"32763" -1 1988 4 35 5 0 3 1 0
"32764" 1 1988 1 20 5 0 1 1 1
"32765" 1 1988 2 41 5 0 3 1 1
"32766" -1 1988 1 61 5 0 3 1 0
"32767" -1 1988 3 42 1 0 2 1 0
"32768" 1 1988 1 76 1 0 3 0 0
"32769" 1 1988 1 32 4 0 3 1 1
"32770" 1 1988 2 51 1 1 4 0 0
"32772" -1 1988 1 38 3 1 4 0 0
"32773" -1 1988 2 69 4 0 3 1 0
"32774" -1 1988 3 29 3 0 2 1 0
"32775" 1 1988 3 28 1 0 4 1 0
"32776" 1 1988 4 43 5 1 1 0 0
"32777" 1 1988 3 36 3 0 3 0 0
"32778" 0 1988 1 45 1 0 2 1 1
"32779" -1 1988 2 40 3 0 3 1 1
"32780" -1 1988 2 48 4 0 4 0 0
"32781" -1 1988 1 40 1 1 3 1 0
"32782" 1 1988 3 33 4 1 3 1 1
"32784" 1 1988 6 71 2 0 3 1 0
"32785" -1 1988 7 28 4 0 3 1 1
"32786" -1 1988 7 52 4 0 4 1 0
"32787" -1 1988 7 44 1 1 4 0 0
"32788" -1 1988 7 44 1 0 3 1 0
"32789" -1 1988 5 22 5 1 2 0 0
"32790" -1 1988 5 38 5 1 3 0 1
"32791" 1 1988 6 80 4 0 1 1 0
"32792" 0 1988 7 38 4 0 4 0 0
"32793" -1 1988 7 50 1 0 4 1 0
"32794" 1 1988 5 39 1 0 3 0 0
"32795" -1 1988 7 33 4 0 4 1 0
"32796" 1 1988 6 81 5 0 1 0 0
"32797" -1 1988 7 35 3 0 4 0 0
"32798" -1 1988 5 40 3 0 2 0 0
"32799" -1 1988 7 39 5 0 4 0 0
"32800" -1 1988 7 67 4 1 3 0 0
"32802" -1 1988 5 41 1 0 3 0 0
"32803" -1 1988 6 21 3 0 3 0 1
"32804" -1 1988 5 34 3 1 4 0 0
"32805" -1 1988 6 40 2 1 4 0 0
"32806" -1 1988 5 46 1 0 4 0 0
"32807" 1 1988 5 25 4 0 1 1 1
"32808" -1 1988 7 24 4 0 4 0 0
"32809" -1 1988 5 44 4 0 4 0 0
"32810" -1 1988 6 57 1 0 4 0 0
"32811" -1 1988 6 67 1 1 3 1 0
"32812" -1 1988 6 29 3 0 4 0 0
"32813" -1 1988 7 47 4 0 2 1 0
"32814" 1 1988 5 28 4 0 3 0 1
"32815" -1 1988 7 41 3 1 3 0 0
"32816" 1 1988 7 23 4 0 3 1 0
"32817" -1 1988 5 54 5 0 4 0 0
"32818" -1 1988 6 40 4 0 4 1 0
"32819" 1 1988 6 35 3 0 4 1 0
"32820" 1 1988 5 69 1 1 1 1 0
"32821" -1 1988 7 74 1 0 4 1 0
"32822" 1 1988 5 35 5 0 3 1 0
"32823" 1 1988 7 25 3 0 1 1 0
"32824" 1 1988 5 51 4 0 3 0 0
"32825" -1 1988 6 65 3 0 2 0 0
"32826" -1 1988 6 26 3 1 1 1 1
"32827" -1 1988 7 56 1 1 1 1 0
"32828" -1 1988 7 32 1 0 4 1 0
"32829" 1 1988 5 48 2 0 5 0 0
"32832" -1 1988 5 35 2 1 1 0 0
"32834" -1 1988 5 20 5 0 1 0 0
"32835" -1 1988 6 85 5 0 2 1 0
"32836" -1 1988 7 67 4 0 2 0 0
"32837" 1 1988 6 24 4 0 4 0 1
"32840" -1 1988 7 40 1 0 4 1 0
"32841" -1 1988 7 38 4 0 5 0 0
"32842" -1 1988 7 73 5 0 3 1 0
"32843" -1 1988 7 38 1 1 4 0 0
"32844" -1 1988 5 64 4 0 4 0 0
"32845" -1 1988 6 41 3 0 4 1 0
"32846" -1 1988 6 33 4 0 4 0 0
"32848" 1 1988 5 28 1 0 3 1 0
"32849" -1 1988 7 39 4 1 3 1 0
"32850" -1 1988 5 38 4 0 3 1 0
"32851" -1 1988 6 37 1 0 3 0 1
"32852" -1 1988 7 24 3 0 2 0 0
"32854" -1 1988 5 45 4 0 3 1 0
"32855" 1 1988 7 43 5 1 3 0 0
"32856" 1 1988 5 28 4 0 4 0 0
"32857" 1 1988 6 31 1 0 3 1 1
"32858" -1 1988 7 72 5 0 4 0 0
"32859" -1 1988 5 41 1 1 3 1 0
"32860" -1 1988 5 41 4 1 3 0 0
"32861" -1 1988 6 28 1 0 4 1 0
"32862" -1 1988 5 28 4 1 3 0 0
"32864" -1 1988 7 35 1 1 3 0 1
"32865" 1 1988 6 54 3 0 4 1 0
"32866" 1 1988 7 80 5 0 3 0 0
"32867" -1 1988 7 55 2 0 3 1 0
"32868" -1 1988 7 66 2 0 4 0 0
"32869" -1 1988 6 42 5 0 3 1 0
"32871" -1 1988 6 26 4 0 3 0 0
"32872" -1 1988 6 21 4 0 1 0 0
"32873" -1 1988 5 32 5 0 4 0 0
"32874" 1 1988 5 48 4 0 3 0 0
"32875" -1 1988 7 34 1 0 3 1 0
"32876" -1 1988 5 63 4 0 3 1 0
"32877" -1 1988 6 31 5 0 3 0 0
"32878" 1 1988 7 37 2 0 4 1 0
"32879" -1 1988 5 45 4 1 4 0 0
"32880" -1 1988 6 56 3 0 5 1 0
"32881" -1 1988 5 25 4 0 3 0 0
"32882" -1 1988 7 58 5 0 3 1 0
"32883" -1 1988 7 57 3 0 4 1 0
"32884" -1 1988 6 17 3 1 3 1 0
"32885" -1 1988 6 31 5 0 3 0 0
"32886" -1 1988 6 19 2 0 5 0 0
"32887" -1 1988 5 49 5 1 4 0 1
"32888" -1 1988 7 51 1 0 4 0 0
"32889" -1 1988 7 35 2 0 4 1 1
"32890" -1 1988 5 40 4 0 2 0 0
"32891" 1 1988 7 55 1 1 2 0 0
"32892" -1 1988 5 43 3 0 4 0 0
"32893" -1 1988 6 23 5 1 2 0 1
"32894" -1 1988 7 73 2 0 2 1 0
"32895" -1 1988 5 26 5 0 4 0 0
"32896" -1 1988 6 44 5 0 2 0 0
"32897" -1 1988 6 42 3 0 4 1 0
"32898" -1 1988 7 53 1 0 3 1 0
"32899" -1 1988 6 26 5 0 3 1 0
"32900" -1 1988 6 40 1 1 4 0 0
"32902" 0 1988 6 51 3 0 4 1 0
"32903" -1 1988 5 39 4 1 4 0 0
"32904" -1 1988 7 83 1 0 2 0 0
"32905" -1 1988 5 22 3 0 3 1 0
"32906" 1 1988 5 44 5 1 4 1 0
"32907" 1 1988 5 32 4 0 2 0 1
"32908" 1 1988 6 63 4 0 3 1 0
"32909" -1 1988 7 41 2 0 4 0 0
"32910" 0 1988 6 51 5 0 3 1 0
"32911" -1 1988 5 52 1 0 3 0 0
"32912" -1 1988 7 32 4 0 3 0 0
"32913" 1 1988 5 36 4 0 3 1 0
"32914" 0 1988 6 84 1 0 1 1 0
"32915" -1 1988 5 55 1 0 3 0 0
"32918" 1 1988 6 81 2 0 3 1 0
"32919" -1 1988 5 21 2 0 4 1 0
"32920" -1 1988 5 32 3 1 3 1 0
"32921" -1 1988 6 40 3 0 4 1 0
"32922" -1 1988 6 86 2 0 2 1 0
"32923" -1 1988 6 74 2 0 4 0 0
"32924" -1 1988 5 34 1 0 4 0 0
"32926" 1 1988 5 41 4 0 4 0 0
"32927" 1 1988 7 29 4 1 4 1 0
"32928" -1 1988 7 39 2 0 5 0 0
"32929" -1 1988 6 31 4 1 4 0 0
"32930" 0 1988 7 46 1 0 4 1 0
"32932" -1 1988 6 51 4 0 4 0 0
"32933" -1 1988 7 52 1 0 2 1 0
"32934" -1 1988 7 72 1 0 3 1 0
"32936" -1 1988 7 34 1 1 2 1 0
"32937" -1 1988 6 29 3 1 3 1 0
"32939" -1 1988 7 34 1 0 3 1 0
"32940" -1 1988 5 65 1 1 1 0 0
"32941" -1 1988 7 51 1 1 4 0 0
"32943" 1 1988 6 47 1 0 4 0 0
"32944" -1 1988 6 40 2 0 3 1 0
"32945" -1 1988 7 38 1 1 3 0 0
"32946" -1 1988 6 30 5 0 4 1 0
"32947" -1 1988 5 76 1 0 4 1 0
"32949" 1 1988 5 19 3 0 3 1 0
"32950" -1 1988 6 23 4 0 2 0 0
"32951" -1 1988 5 43 4 1 4 0 0
"32952" -1 1988 6 68 2 1 3 0 0
"32953" -1 1988 7 60 4 0 3 1 0
"32954" 1 1988 6 18 5 0 4 0 0
"32956" 1 1988 5 32 5 0 4 1 0
"32957" -1 1988 5 29 4 0 3 0 0
"32958" -1 1988 7 64 2 0 3 1 0
"32959" -1 1988 7 55 1 0 4 0 0
"32960" -1 1988 7 20 2 1 1 1 0
"32961" -1 1988 5 29 4 1 3 1 1
"32962" -1 1988 6 35 4 1 3 1 0
"32963" -1 1988 7 38 4 0 4 0 0
"32964" -1 1988 7 33 1 0 3 1 0
"32965" 1 1988 7 47 1 0 5 1 0
"32966" -1 1988 6 64 1 0 2 0 0
"32967" 0 1988 5 66 2 0 1 0 0
"32968" 1 1988 5 46 2 1 3 1 0
"32969" -1 1988 7 28 5 0 4 0 0
"32971" -1 1988 7 18 4 1 2 1 0
"32972" 1 1988 5 92 2 0 2 0 0
"32973" -1 1988 5 52 2 0 3 1 1
"32974" -1 1988 6 27 4 0 2 0 1
"32975" -1 1988 5 28 2 1 3 1 0
"32977" -1 1988 7 34 3 1 5 0 0
"32978" -1 1988 7 41 4 0 4 0 0
"32979" -1 1988 6 43 3 1 4 1 0
"32980" -1 1988 5 27 5 0 3 1 0
"32981" -1 1988 6 53 4 0 5 0 0
"32982" 1 1988 5 81 4 0 3 0 0
"32983" -1 1988 5 41 3 1 4 0 0
"32984" -1 1988 7 59 4 0 4 1 0
"32986" 1 1988 6 34 1 0 2 1 0
"32987" 1 1988 6 34 4 0 3 1 0
"32988" -1 1988 6 24 2 1 4 0 0
"32989" -1 1988 6 36 4 1 3 1 0
"32990" 1 1988 6 67 5 0 2 0 0
"32991" 1 1988 7 63 3 1 1 0 1
"32992" -1 1988 6 31 2 0 4 1 0
"32993" -1 1988 7 67 2 0 1 1 0
"32994" -1 1988 5 37 1 1 1 1 1
"32995" 0 1988 7 80 1 0 3 1 0
"32996" -1 1988 7 38 2 0 4 1 0
"32997" -1 1988 5 71 3 1 3 0 0
"32998" -1 1988 7 66 5 0 4 0 0
"32999" 1 1988 6 68 3 1 1 1 1
"33000" -1 1988 5 29 5 0 3 0 0
"33001" -1 1988 7 57 1 1 3 0 0
"33002" 1 1988 5 42 2 0 5 1 0
"33003" 1 1988 7 75 1 1 1 0 0
"33004" -1 1988 7 41 1 0 3 0 0
"33005" -1 1988 7 35 2 0 4 1 0
"33006" -1 1988 7 40 1 1 4 0 0
"33007" 1 1988 6 67 1 1 4 0 0
"33008" -1 1988 7 33 1 0 4 1 0
"33010" -1 1988 7 59 5 0 3 0 0
"33011" 1 1988 7 41 4 0 3 1 0
"33012" -1 1988 7 21 4 0 2 1 0
"33013" -1 1988 6 58 4 0 5 1 0
"33014" -1 1988 7 48 1 0 3 1 0
"33015" -1 1988 5 42 2 0 3 0 0
"33017" -1 1988 6 74 1 0 2 0 0
"33018" -1 1988 6 38 5 0 3 1 0
"33019" 1 1988 7 19 5 1 2 0 0
"33020" -1 1988 7 40 2 0 5 0 0
"33021" -1 1988 7 62 4 0 4 0 0
"33022" 1 1988 6 27 1 1 3 1 0
"33023" 1 1988 6 63 4 0 2 1 0
"33024" 1 1988 6 52 4 1 5 0 0
"33025" -1 1988 5 29 4 1 4 1 0
"33026" -1 1988 7 42 2 1 4 0 0
"33027" -1 1988 7 24 2 0 4 1 0
"33028" -1 1988 5 62 4 0 3 0 0
"33029" -1 1988 5 54 4 1 2 0 0
"33030" -1 1988 6 77 4 0 4 0 0
"33031" -1 1988 7 40 2 0 4 1 0
"33032" -1 1988 7 66 3 0 1 1 0
"33033" -1 1988 7 43 4 0 4 1 0
"33034" 0 1988 6 82 5 0 1 1 0
"33035" -1 1988 6 90 5 0 1 0 0
"33036" -1 1988 5 44 1 1 4 1 0
"33037" -1 1988 7 67 3 0 3 0 0
"33039" -1 1988 7 35 3 1 1 1 0
"33040" -1 1988 7 25 4 0 4 0 0
"33041" -1 1988 5 31 5 0 4 0 0
"33042" -1 1988 6 58 1 0 4 0 0
"33043" -1 1988 5 35 2 1 4 0 0
"33044" 1 1988 7 68 5 0 2 0 0
"33045" -1 1988 6 48 4 0 4 0 0
"33046" -1 1988 5 38 5 0 4 0 0
"33047" -1 1988 6 25 3 0 3 0 0
"33048" -1 1988 5 28 4 0 1 1 1
"33049" 1 1988 6 32 2 0 3 1 0
"33050" -1 1988 7 61 2 0 3 1 0
"33051" 1 1988 5 68 3 1 4 0 0
"33052" -1 1988 5 20 3 0 4 1 0
"33053" -1 1988 5 40 2 0 4 1 1
"33054" -1 1988 5 42 4 0 4 0 0
"33055" -1 1988 5 30 4 1 2 1 0
"33056" -1 1988 7 34 1 0 4 0 0
"33057" -1 1988 5 46 4 1 4 0 0
"33058" -1 1988 7 22 5 1 3 0 0
"33059" -1 1988 6 20 2 1 2 0 0
"33060" -1 1988 7 80 1 0 2 1 0
"33061" 1 1988 7 36 2 0 5 1 0
"33062" -1 1988 6 87 5 0 4 0 0
"33063" 1 1988 7 61 3 0 1 1 0
"33064" -1 1988 7 75 5 1 1 0 1
"33065" 1 1988 5 41 5 0 3 0 0
"33066" -1 1988 6 38 4 0 3 0 0
"33067" 0 1988 5 22 4 0 3 1 1
"33068" -1 1988 7 65 3 1 1 0 1
"33069" -1 1988 7 27 5 0 2 0 0
"33070" -1 1988 7 29 1 1 4 0 0
"33071" -1 1988 7 46 1 0 5 1 0
"33072" -1 1988 6 30 4 1 3 0 1
